target,source,status,count,phase,source_score,target_score,tp1,tp2,tp3,favTopic_target,sp1,sp2,sp3,favTopic_source
39940842,2159150539,Follower of Secondary_User,2,3,0.145675908417,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,71674961,Follower of Secondary_User,2,3,0.138188559341,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,65207600,Follower of Secondary_User,2,3,0.137870967189,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,2989115624,Follower of Secondary_User,2,3,0.13248202621,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
36079205,18809624,YES,2,3,0.131930993017,0.0991488199359,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
2875700721,18809624,YES,8,3,0.131930993017,0.178803982048,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
39940842,424594348,Follower of Secondary_User,2,3,0.126830744612,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,72604692,Follower of Secondary_User,2,3,0.123358000134,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,1074008324,Follower of Secondary_User,2,3,0.120131180169,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,1738084020,Follower of Secondary_User,2,3,0.118005985179,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,37086460,Follower of Secondary_User,2,3,0.116839329716,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
3106340063,96697085,YES,2,3,0.116671929046,0.0893236773596,0,0,0,food+cook,0,0,0,food+cook
3259563218,4236874701,Follower of Secondary_User,2,3,0.111740700238,0.171591716557,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
3401318093,114049072,Follower of Secondary_User,2,3,0.108983698328,0.0,0,0,0,food,0,0,0,holiday+xmas+newyear
39940842,546019948,Follower of Secondary_User,2,3,0.101286596415,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,2885119072,Follower of Secondary_User,2,3,0.0888463049662,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,4079959038,Follower of Secondary_User,2,3,0.0846084030385,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
24990869,7121092,YES,6,3,0.0783356853395,0.15674215671,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
39940842,7121092,YES,28,3,0.0783356853395,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+home
89321553,7121092,YES,1,3,0.0783356853395,0.174901765552,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
144101650,7121092,YES,1,3,0.0783356853395,0.525101905299,0,1,0,holiday+xmas+newyear,0,0,0,holiday+home
147026000,7121092,YES,2,3,0.0783356853395,0.00594182953084,0,0,0,food+cook,0,0,0,holiday+home
177454156,7121092,YES,1,3,0.0783356853395,0.196551070576,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
540244828,7121092,YES,9,3,0.0783356853395,0.0710593976949,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
818798281,7121092,YES,1,3,0.0783356853395,0.497460644025,0,1,0,holiday+xmas+newyear,0,0,0,holiday+home
919046790,7121092,YES,1,3,0.0783356853395,0.380092069287,0,1,0,holiday+xmas+newyear,0,0,0,holiday+home
1902678374,7121092,YES,33,3,0.0783356853395,0.722401412976,0,1,0,holiday+xmas+newyear,0,0,0,holiday+home
3008274374,7121092,YES,6,3,0.0783356853395,0.0595545807744,0,0,0,holiday+home,0,0,0,holiday+home
3010573975,7121092,YES,2,3,0.0783356853395,0.13530440116,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
3184646412,7121092,YES,6,3,0.0783356853395,0.174622127195,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
3886400655,7121092,YES,4,3,0.0783356853395,0.0,0,0,0,holiday+home,0,0,0,holiday+home
39940842,343500261,Follower of Secondary_User,2,3,0.0750381165444,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+home
18809624,123060735,Follower of Secondary_User,2,3,0.0725045538534,0.131930993017,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,35534534,Follower of Secondary_User,2,3,0.0724893711277,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
3259563218,3061056794,Follower of Secondary_User,2,3,0.0699648676123,0.171591716557,0,0,0,holiday+xmas+newyear,0,0,0,holiday+gift
39940842,1548726937,Follower of Secondary_User,2,3,0.0696764844485,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
2608170668,26561883,YES,1,3,0.0628178367974,0.203878480812,0,0,0,holiday+xmas+newyear,0,0,0,food
39940842,596504164,Follower of Secondary_User,2,3,0.0608220448977,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,546475278,Follower of Secondary_User,2,3,0.0584668031274,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,328255580,Follower of Secondary_User,2,3,0.0568830693145,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,3814956857,Follower of Secondary_User,2,3,0.0524404227064,0.029871190142,0,0,0,holiday+home,0,0,0,food+cook
39940842,1437735956,Follower of Secondary_User,2,3,0.0488075908661,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
2694912678,61823778,Follower of Secondary_User,2,3,0.0473102039774,0.0765173584701,0,0,0,holiday+home,0,0,0,holiday+home
3259563218,28344368,Follower of Secondary_User,2,3,0.04533235099,0.171591716557,0,0,0,holiday+xmas+newyear,0,0,0,food+cook
3259563218,62246266,Follower of Secondary_User,2,3,0.0382363887026,0.171591716557,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
445898774,2869640148,Follower of Secondary_User,2,3,0.0354032246731,0.0692474598203,0,0,0,holiday+home,0,0,0,holiday+home
3259563218,2869640148,Follower of Secondary_User,2,3,0.0354032246731,0.171591716557,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
1119937044,349036315,Follower of Secondary_User,2,3,0.0332689227729,0.0181868916979,0,0,0,holiday+home,0,0,0,travel
39940842,196605786,Follower of Secondary_User,2,3,0.0320944752224,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
39940842,175050801,Follower of Secondary_User,2,3,0.0319852609524,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+home
80365316,39940842,YES,2,3,0.029871190142,0.0302129246327,0,0,0,food,0,0,0,holiday+home
315098670,39940842,YES,14,3,0.029871190142,0.0839545514109,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
577256073,39940842,YES,2,3,0.029871190142,0.0,0,0,0,food,0,0,0,holiday+home
2647564096,39940842,YES,2,3,0.029871190142,0.200413324591,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
2821444360,39940842,YES,1,3,0.029871190142,0.0245949268305,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
3099848394,39940842,YES,2,3,0.029871190142,0.0761585552647,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
3270537818,39940842,YES,2,3,0.029871190142,0.0457435572417,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
3886400655,39940842,YES,4,3,0.029871190142,0.0,0,0,0,holiday+home,0,0,0,holiday+home
4281221712,39940842,YES,4,3,0.029871190142,0.0547695335333,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
39940842,1072279861,Follower of Secondary_User,2,3,0.0226545883182,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+home
39940842,188045467,Follower of Secondary_User,2,3,0.0220131286952,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+home
3259563218,3196288600,Follower of Secondary_User,2,3,0.0218316554573,0.171591716557,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
39940842,20020031,Follower of Secondary_User,2,3,0.0156403414808,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+home
3259563218,20020031,Follower of Secondary_User,2,3,0.0156403414808,0.171591716557,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
39940842,2796452978,Follower of Secondary_User,2,3,0.0125265109813,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+home
39940842,2318347284,Follower of Secondary_User,2,3,0.00981981451545,0.029871190142,0,0,0,holiday+home,0,0,0,Design
39940842,188287383,Follower of Secondary_User,2,3,0.00765730348476,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+home
3145249974,9054152,Follower of Secondary_User,2,3,0.00527458033797,0.00439126974577,0,0,0,food+cook,0,0,0,holiday+home
40492021,23241541,YES,1,3,0.00437885040552,0.443479551557,0,1,0,holiday+xmas+newyear,0,0,0,holiday+home
1393345688,23241541,YES,2,3,0.00437885040552,0.0,0,0,0,holiday+home,0,0,0,holiday+home
3256043222,23241541,YES,2,3,0.00437885040552,0.0392088741392,0,0,0,holiday+home,0,0,0,holiday+home
3259563218,3928014553,Follower of Secondary_User,2,3,0.0030273410036,0.171591716557,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
2497209325,4788210749,Follower of Secondary_User,2,3,0.00105627370536,0.261487315484,0,1,0,holiday+xmas+newyear,0,0,0,holiday+home
39940842,309805419,Follower of Secondary_User,2,3,1.87724678043e-05,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+home
3259563218,4817732068,Follower of Secondary_User,2,3,5.58499650294e-07,0.171591716557,0,0,0,holiday+xmas+newyear,0,0,0,SocialNetwork
39940842,23851343,Follower of Secondary_User,2,3,0.0,0.029871190142,0,0,0,holiday+home,0,0,0,holiday+home
39940842,577256073,Follower of Secondary_User,2,3,0.0,0.029871190142,0,0,0,holiday+home,0,0,0,food
39940842,2737126338,Follower of Secondary_User,2,3,0.0,0.029871190142,0,0,0,holiday+home,0,0,0,food
282648359,873828446,YES,2,3,0.0,0.33084723624,0,1,0,holiday+xmas+newyear,0,0,0,food
341664138,873828446,YES,1,3,0.0,0.24949618087,0,1,0,holiday+xmas+newyear,0,0,0,food
1393345688,172758851,YES,6,3,0.0,0.0,0,0,0,holiday+home,0,0,0,holiday+home
2813182022,873828446,YES,8,3,0.0,0.260564706872,0,1,0,holiday+xmas+newyear,0,0,0,food
3106340063,873828446,YES,50,3,0.0,0.0893236773596,0,0,0,food+cook,0,0,0,food
3106340063,3309716130,Follower of Secondary_User,2,3,0.0,0.0893236773596,0,0,0,food+cook,0,0,0,food+cook
3259563218,4153762119,Follower of Secondary_User,2,3,0.0,0.171591716557,0,0,0,holiday+xmas+newyear,0,0,0,food+cook
