target,source,status,count,phase,source_score,target_score,tp1,tp2,tp3,favTopic_target,sp1,sp2,sp3,favTopic_source
107626769,7121092,YES,2,2,0.110209762071,0.00195421856473,0,1,0,holiday+home,1,0,0,holiday+home
128721452,7121092,YES,3,2,0.110209762071,0.00143886833335,0,1,0,food+cook,1,0,0,holiday+home
137694679,7121092,YES,1,2,0.110209762071,0.00341280842965,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
144101650,7121092,YES,1,2,0.110209762071,0.000234707184996,0,1,1,holiday+xmas+newyear,1,0,0,holiday+home
147026000,7121092,YES,2,2,0.110209762071,0.00582648285972,0,1,1,food+cook,1,0,0,holiday+home
177454156,7121092,YES,1,2,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
202211291,7121092,YES,9,2,0.110209762071,0.00419823641336,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
214185444,7121092,YES,4,2,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
230606505,7121092,YES,8,2,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
254592252,7121092,YES,2,2,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
256835387,7121092,YES,3,2,0.110209762071,0.00325420878185,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
262566706,7121092,YES,1,2,0.110209762071,0.0123000644529,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
269515121,7121092,YES,5,2,0.110209762071,0.00201864637175,0,1,0,holiday+home,1,0,0,holiday+home
306944590,7121092,YES,3,2,0.110209762071,0.00373781824909,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
325609556,7121092,YES,4,2,0.110209762071,0.0100314713154,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
370618414,7121092,YES,7,2,0.110209762071,0.000585364320613,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
398915762,7121092,YES,1,2,0.110209762071,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
483195215,7121092,YES,14,2,0.110209762071,0.0138889957896,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
497101636,7121092,YES,8,2,0.110209762071,0.0,0,0,0,holiday+home,1,0,0,holiday+home
