target,source,status,count,phase,source_score,target_score,tp1,tp2,tp3,favTopic_target,sp1,sp2,sp3,favTopic_source
992310427,213405395,YES,2,3,0.0175803234111,0.0,0,0,0,holiday+gift,1,0,0,holiday+home
1206130309,213405395,YES,4,3,0.0175803234111,0.0,0,0,0,holiday+gift,1,0,0,holiday+home
1237091292,213405395,YES,2,3,0.0175803234111,0.000622282424032,0,1,0,holiday+xmas+newyear,1,0,0,holiday+home
1255925394,213405395,YES,2,3,0.0175803234111,0.0,0,0,0,holiday+gift,1,0,0,holiday+home
1264656030,213405395,YES,2,3,0.0175803234111,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
1416297667,213405395,YES,1,3,0.0175803234111,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
1452770046,213405395,YES,2,3,0.0175803234111,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
1525296006,213405395,YES,6,3,0.0175803234111,0.00155855176029,0,1,0,holiday+home,1,0,0,holiday+home
2242889774,213405395,YES,8,3,0.0175803234111,0.0,0,0,0,holiday+gift,1,0,0,holiday+home
2305468748,213405395,YES,2,3,0.0175803234111,0.000892944869193,0,1,0,holiday+home,1,0,0,holiday+home
2329507819,213405395,YES,2,3,0.0175803234111,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
2427263750,213405395,YES,2,3,0.0175803234111,0.00121881474111,0,1,0,holiday+home,1,0,0,holiday+home
2555217416,213405395,YES,6,3,0.0175803234111,0.00828498173151,0,1,0,holiday+gift,1,0,0,holiday+home
2915031318,213405395,YES,2,3,0.0175803234111,0.0,0,0,0,holiday+home,1,0,0,holiday+home
2937924029,213405395,YES,6,3,0.0175803234111,0.0,0,0,0,holiday+gift,1,0,0,holiday+home
2975842495,213405395,YES,1,3,0.0175803234111,0.0,0,0,0,holiday+xmas+newyear,1,0,0,holiday+home
3148349701,213405395,YES,2,3,0.0175803234111,0.0,0,0,0,holiday+gift,1,0,0,holiday+home
4471175473,213405395,YES,8,3,0.0175803234111,0.0,0,0,0,holiday+gift,1,0,0,holiday+home
6352222,86369703,YES,1,3,0.00902638762345,0.000987588226744,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
16529427,86369703,YES,1,3,0.00902638762345,0.00211028158208,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
18809624,86369703,YES,34,3,0.00902638762345,0.00120047405035,0,0,0,holiday+home,0,0,0,holiday+home
19455010,86369703,YES,2,3,0.00902638762345,0.00117079355658,0,0,0,holiday+home,0,0,0,holiday+home
19576316,86369703,YES,1,3,0.00902638762345,0.0,0,0,0,holiday+home,0,0,0,holiday+home
20486606,86369703,YES,2,3,0.00902638762345,0.000271966214534,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
32571309,86369703,YES,1,3,0.00902638762345,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
157448293,86369703,YES,1,3,0.00902638762345,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
172105978,86369703,YES,1,3,0.00902638762345,0.00143738588785,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
15682352,15655027,YES,2,3,0.00874556636859,0.0,0,0,0,holiday+home,0,0,0,holiday+home
16145224,15655027,YES,3,3,0.00874556636859,0.0,0,0,0,food+cook,0,0,0,holiday+home
18809624,15655027,YES,2,3,0.00874556636859,0.00120047405035,0,0,0,holiday+home,0,0,0,holiday+home
23071342,15655027,YES,2,3,0.00874556636859,0.000817248126435,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
50037505,15655027,YES,2,3,0.00874556636859,0.000247734166666,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
83057554,15655027,YES,1,3,0.00874556636859,0.000330295813452,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
310080433,15655027,YES,4,3,0.00874556636859,0.0,0,0,0,holiday+home,0,0,0,holiday+home
351218463,15655027,YES,1,3,0.00874556636859,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
2388901877,15655027,YES,15,3,0.00874556636859,0.003020781773,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
2845016384,15655027,YES,2,3,0.00874556636859,0.0,0,0,0,SocialNetwork,0,0,0,holiday+home
2875700721,15655027,YES,2,3,0.00874556636859,0.000291472766382,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
3145249974,15655027,YES,10,3,0.00874556636859,0.000854813538358,0,0,0,food+cook,0,0,0,holiday+home
3256043222,15655027,YES,2,3,0.00874556636859,0.00358897735237,0,0,0,holiday+home,0,0,0,holiday+home
4281221712,15655027,YES,2,3,0.00874556636859,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
13175582,818155,YES,1,3,0.00492972053582,0.00355239764472,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
17941979,818155,YES,1,3,0.00492972053582,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
18809624,818155,YES,2,3,0.00492972053582,0.00120047405035,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
25549372,818155,YES,1,3,0.00492972053582,0.000582634026864,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
26725246,818155,YES,2,3,0.00492972053582,0.001493324926,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
38763227,818155,YES,2,3,0.00492972053582,0.0,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
48918395,818155,YES,7,3,0.00492972053582,0.0,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
85998031,818155,YES,2,3,0.00492972053582,0.00151743072601,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
172085616,818155,YES,2,3,0.00492972053582,0.00115067108161,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
487104933,818155,YES,9,3,0.00492972053582,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
514613499,818155,YES,4,3,0.00492972053582,0.00378385534556,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
1327155384,818155,YES,2,3,0.00492972053582,0.0,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
3000096146,818155,YES,2,3,0.00492972053582,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
4459903099,818155,YES,2,3,0.00492972053582,0.0,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
18809624,123060735,Follower of Secondary_User,2,3,0.00147771624464,0.00120047405035,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
3256043222,23241541,YES,2,3,0.00131764980328,0.00358897735237,0,0,0,holiday+home,0,0,0,holiday+home
2875700721,18809624,YES,8,3,0.00120047405035,0.000291472766382,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
3401318093,114049072,Follower of Secondary_User,2,3,0.000247791106331,0.00925429507532,0,1,1,food,0,0,0,holiday+xmas+newyear
85998031,21586778,YES,2,3,0.000224046833413,0.00151743072601,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
15682352,483195215,YES,2,3,0.0,0.0,0,0,0,holiday+home,0,0,0,holiday+xmas+newyear
35075210,483195215,YES,8,3,0.0,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+xmas+newyear
310080433,22981009,YES,4,3,0.0,0.0,0,0,0,holiday+home,0,0,0,holiday+home
601155306,3222822031,Follower of Secondary_User,2,3,0.0,0.00430338399851,0,1,0,holiday+home,0,0,0,holiday+home
2915031318,7121092,YES,4,3,0.0,0.0,0,0,0,holiday+home,0,0,0,holiday+home
2915031318,873828446,YES,10,3,0.0,0.0,0,0,0,holiday+home,0,0,0,food
3145249974,9054152,Follower of Secondary_User,2,3,0.0,0.000854813538358,0,0,0,food+cook,0,0,0,holiday+home
4281221712,39940842,YES,4,3,0.0,0.0,0,0,0,holiday+xmas+newyear,0,0,0,holiday+home
